"","Acute HX_SL.IM","Acute HX_1D.HX.IM","Acute HX_3D.HX.IM","Acute HX_7D.HX.IM","Acute HX_21D.HX.IM"
"Chchd7",0.310851784773802,0.348965023914965,0.15014944395986,0.225564949416254,0.414169397457407
"Gm11808",3.77353982263849,3.13102692524261,4.26803675996878,2.67470663958478,2.40335622980424
"Pnrc1",2.67427389994263,1.41344481897678,1.6242863975057,1.56970875674146,3.48871179884086
"Ptbp3",2.10906315487111,1.35086522233945,1.37797524847423,1.15953984374252,1.47388464316904
"Penk",0,0,0,0.0152439153963136,0.000469608576555355
"Bpnt2",0.174893923661276,0.13797885930571,0.162597612780892,0.163550715355377,0.16259591462779
"Rngtt",0.145129913318238,0.10850436140556,0.049438951830771,0.0975253972253924,0.160672191661611
"Fam110b",0.0698703795830794,0.0515582842529281,0.081121964786552,0.0219035990062977,0.100539071116916
"Hsdl2",0.160952599373918,0.137914905414214,0.121088258363822,0.174803628355782,0.152475141295681
"E130308A19Rik",0.0218371256518892,0.0341867080301889,0.0376520109101249,0.0218351304667504,0.0243744237244529
"Inip",0.250800306114794,0.249445632489652,0.185307383188318,0.195281771741747,0.184044830399975
"Snx30",0.351656997903177,0.14389258333142,0.189326743194274,0.231297688918654,0.247276872704447
"Slc46a2",0.0207080654773186,0.00373040074588131,0.0631529267417935,0.0295630000624378,0.0154661149373032
"Akirin2",0.607267686023062,0.710460452077792,0.50285278792107,0.676938272923443,0.858135074196567
"Sdcbp",3.0300573393428,3.98906561551782,2.7155578211906,3.24560411739482,2.69783863442858
"Orc3",0.142580639474349,0.0896981636224806,0.154003214692701,0.160296349268075,0.127353140486823
"Nsmaf",0.233575626917313,0.136956167275581,0.14785633237657,0.226121659282434,0.18422404489258
"Rars2",0.172774602140359,0.10695313482284,0.0557982267674482,0.124601492819226,0.0648161829646128
"Rab2a",1.38124806199406,1.58332053693464,1.58073489842314,1.52701075437402,1.81024480176816
"Slc35a1",0.108665035916573,0.176600812535175,0.100209079012341,0.157399822591093,0.143997090019145
"Chd7",0.545113228446534,0.366683241935,0.74844734405393,0.393308186057447,0.360300047343033
"Smim8",0.127613736158901,0.158976114959242,0.16421457680031,0.0702297222606685,0.203424105830869
"Zfp292",0.53950131297362,0.20704533657588,0.262538703197064,0.373220983249597,0.459428554978546
"Mob3b",0.237953244270788,0.260166526188042,0.128796421292475,0.214371953236548,0.170796501408098
"C9orf72",0.267658995243951,0.140870433287125,0.140113135550679,0.174185963542611,0.164427343868821
"Aco1",0.246148620288791,0.252803230510251,0.263160938378685,0.331496797151708,0.217448104016714
"Ddx58",0.145933469713466,0.0617735639731792,0.174041698032266,0.138700561365363,0.167696936440118
"Topors",0.309986857667949,0.15660932756088,0.192758404421379,0.19576610161399,0.321183495783105
"Smim27",0.549979680138377,0.647168048866989,0.734034024310248,0.457898820762965,0.469221228252005
"Ndufb6",0.754121288182774,1.70066233873591,1.49060881658673,1.10095291217641,0.886153306095196
"Asph",0.50920508992739,0.300751005397217,0.320600360979702,0.438971346670547,0.396659586287604
"Aptx",0.083998655138963,0.11274939966291,0.0642860324814748,0.121773550803649,0.0759017842405112
"2610301B20Rik",0.0373776955787727,0.0328561197049889,0.0143424110757857,0.0219967206694307,0.0305349408113098
"Dnaja1",2.43102221082505,3.28065354757203,2.26931382955832,2.68391840218542,2.19641181435108
"Plekhf2",0.570010737668385,0.676200146316825,0.370850221127309,0.465323356001385,0.548053600557327
"Ndufaf6",0.0540347945158878,0.0911407176938735,0.0731413211290388,0.0529721287852898,0.0984418217019014
"Smu1",0.428650462325415,0.448224209283829,0.49849737856034,0.418312649835528,0.444520190130785
"Trp53inp1",0.159540547122204,0.0645689685615779,0.0682620696731934,0.0949151851705028,0.10379528137051
"B4galt1",0.829454238831844,0.671661385888641,0.817742934547681,0.819505901423834,0.559324566604847
"Ccne2",0.00999019242185528,0.0142147516900937,0.0258373315382392,0.0118301099417129,0.0169339109697749
"Bag1",1.30673885668056,1.81344455198638,1.30611537966367,1.19527524403112,1.54134865107409
"Chmp5",0.824575046772166,0.937430328990261,0.5433116305507,0.898388317589954,0.928963521584022
"Ints8",0.0970209643182989,0.105771997498003,0.114061034045093,0.0983602920048875,0.110816804253374
"Nfx1",0.34775588499803,0.195798265458767,0.213634300887474,0.153354200149032,0.290050024644384
"Dpy19l4",0.18150696452543,0.0980141829281076,0.169942916781906,0.123690993940262,0.177135533015033
"Nol6",0.132070221787842,0.0902775088903522,0.100546954532862,0.144766174279602,0.0716720367198398
"Ube2r2",0.770507706535446,0.779409934387399,0.627083191933543,0.590454823892852,0.917997494101503
"Ubap2",0.184527978584812,0.108479912720834,0.196920978279589,0.127821006312422,0.197771307337816
"Virma",0.269361273305953,0.112647127178996,0.169457597673804,0.185877264008134,0.259648257135613
"Dcaf12",0.485219528572558,0.510600586390302,0.477937055864249,0.400586382984204,0.388062513237371
"Rad54b",0.00986359485082679,0.00138231099875705,0.0171409453542743,0.0259871728698863,0.00525280837898202
"Fsbp",0.00653400032408642,0,0,0.0127811138763833,0
"Ubap1",0.280570215466139,0.218804180544401,0.218310434727411,0.190176502080727,0.172625556815293
"Gem",0.0451356578900792,0.0246990906370427,0.0204809833108424,0.0797979490978635,0.0179321703839448
"Pdp1",0.0326881134555849,0.0912199853440852,0.041577030309987,0.0825377021135774,0.0709538641243323
"Kif24",0.0126498113724686,0.00563451566263024,0.00493364002889189,0,0.00685880018216674
"Nudt2",0.141159709439773,0.219735129813139,0.150929283798234,0.13705433303037,0.306353108871311
"1110017D15Rik",0,0.00609086387546864,0,0,0.000911927107729848
"Tmem67",0.0588142541244594,0.0194840254735381,0.00920053905035946,0.0174723563881532,0.0335125122592603
"Rbm12b2",0.0550416963699182,0.0508634173068881,0.0122901833275182,0.0656810674237699,0.0298800244049847
"Rbm12b1",0.0104316735819111,0.0372806563682207,0.037399592168828,0.0246984945278458,0.0142492888872258
"Fam219a",0.0868682865724052,0.106208689136937,0.0197672711925839,0.127615706775754,0.0652194363351913
"Triqk",0.00122734926923625,0.00416676722647115,0.0140064261483168,0,0.00863598100611416
"Enho",0.0436812247636816,0.0296430845925224,0.0385517943924977,0.00989924218143176,0.0647125286829889
"Otud6b",0.252405449872672,0.201541727195941,0.15468861036279,0.146291078415442,0.190774577605711
"Pip4p2",0.179190231595321,0.221663978996665,0.0624577520509035,0.154922751825777,0.0999244126323412
"Tmem64",0.260683494598641,0.115961310802244,0.141780727439574,0.141534658322831,0.163421099514373
"Il11ra1",0.310984873599191,0.46874216508047,0.285171766918242,0.481909821440552,0.354709437651915
"Rpp25l",0.179750671837871,0.289184003670176,0.221036367918313,0.214007818146731,0.344937113962468
"Decr1",0.142136131767681,0.112449411378263,0.094253265740002,0.0955634752343101,0.200357302803083
"Nbn",0.169090308916045,0.0717517485430521,0.0821011980188386,0.035698333364511,0.183198252980538
"Dctn3",0.939042730332486,1.25844088611544,0.865601738154689,0.924484509855939,1.13715943089537
"Osgin2",0.143337251206093,0.116287948348509,0.123650379793434,0.0684321217083899,0.105965007674218
"Ripk2",0.163858385670909,0.128276595647957,0.115014758446972,0.151824157283811,0.122183680424358
"Sigmar1",0.356956094162317,0.557235405033686,0.917196791725824,0.659052683138197,0.421509204208368
"Galt",0.12731485051486,0.188718280257896,0.155279569044695,0.220895853659377,0.112217010059187
"Cpne3",0.423921844217125,0.422894993523113,0.441726275536995,0.363039786577734,0.468510807963702
"Rmdn1",0.117238027823528,0.0960399613502898,0.0859128398472736,0.124804286294436,0.142101393732873
"Ccl27a",0.0516620880768386,0.0347000476868917,0.0374264907538618,0.116447798370734,0.0920768568169573
"Wwp1",0.623014067751903,0.176347843608757,0.121424388851495,0.341856918100029,1.17029653971929
"Atp6v0d2",0.0253674850554591,0.0330845508529164,0.0661720229073662,0.0367954525880146,0.00595653355487983
"Ggh",0.81048664593926,0.896460422610574,0.83444419416774,0.906056060644698,1.03026995207387
"Ccnc",0.17877040821154,0.162885758378894,0.17457600522449,0.203653734183217,0.128745731040588
"Ccl21a",0.0362643957426011,0.0116778996372241,0,0.067348799127751,0.0140374939422055
"Phf24",0.00966371538568994,0.00396659050857064,0.00354647909102322,0.0202757690926246,0.00425778409574679
"Dnajb5",0.0731913802974178,0.0584715188461866,0.0187027892892488,0.0564771946099617,0.0361797847979415
"Vcp",1.66175901056286,1.63716619362082,1.50049937398863,1.84328444416318,1.65386541044828
"Fancg",0.0394700195669183,0.0687480079757943,0.0665221161702248,0.0841744985661915,0.0148980913063995
"Pigo",0.0214965522217388,0.0275983082723935,0.0927788920470677,0.0485150426427261,0.023443996555158
"Stoml2",0.370985455973258,0.535324484212581,0.38774417349602,0.329473769796079,0.383107358512563
"Fam214b",0.147797961763243,0.158785716717114,0.139194794404294,0.243197536578925,0.139694990854479
"Unc13b",0.0327547475545985,0.00838308952355054,0.0353208525626411,0.0123056190032283,0.018828296703869
"Rusc2",0.0386636303254811,0.0183452921817288,0.0293226133680543,0.0623692528448212,0.0369356965774206
"Tesk1",0.316789051898662,0.173502299039646,0.237617149546714,0.182510186934729,0.270612457633423
"Cd72",1.62330925672977,1.39842709305566,1.30824124481396,2.4349786495561,1.55291120347458
"Ccdc107",0.275311283468496,0.399168128346444,0.547552243126383,0.393609602786905,0.460474267690706
"Arhgef39",0.0234784039972081,0.0143767020485509,0.0598152630248043,0.0357522097607936,0.00802006999651693
"Car9",0.0413864471439493,0.0362690383800886,0.0343338818571693,0.0461155092578259,0.0563614583557411
"Tpm2",0.0159668659022751,0.0319399461841261,0.0785874759914686,0.019195119458897,0.02760404687364
"Tln1",3.35173807984803,1.32027933862023,1.92032421755944,1.48307346978656,4.51518394811162
"Creb3",0.28904165804321,0.414318388380364,0.420256026377612,0.321660057793876,0.301090257681629
"Gba2",0.0360180870266165,0.0402721617784652,0.0605602859664665,0.0916141563330306,0.037460246693349
"Hint2",0.430342855248358,0.670137907573536,0.526309241694499,0.485057405581419,0.616576378047888
"Fam221b",0.00847359615270766,0.0116784454335496,0.0673916036740385,0.07760130650016,0.00128449924176589
"Tmem8b",0.0171543979872354,0.00711686166262648,0,0,0.00625131360052592
"Glipr2",0.229928516982795,0.552691024391941,0.548998618077936,0.193861029466044,0.118316225520686
"Clta",5.09740146157303,6.70390807671948,3.76212277653793,5.27144457330451,7.26473451879995
"Gne",0.0428083359865153,0.059050639686746,0.00826382374497564,0.0617350476160039,0.0427564320766738
"Rnf38",0.196593449619721,0.201980829395394,0.238553396575257,0.244258530650341,0.140131033156285
"Melk",0.00298517028145261,0.0085767927518691,0.0313346241871178,0.00457406323185012,0.00952923349834207
"Pax5",0,0.00340938243682561,0,0,0.000484023103841019
"Zcchc7",0.723596584554032,0.343387386778966,0.571153789767979,0.434509165108811,0.597689922598462
"Grhpr",0.0495085526429103,0.0625304927737082,0.0562347985820653,0.0510341253467125,0.0691216088470258
"Zbtb5",0.0375839872682869,0.031842153159525,0.0345012628363582,0.0681010314076831,0.0431224761782847
"Polr1e",0.0325399904061667,0.0684539087792671,0.0684948621395,0.0268064319883899,0.0413113174392034
"Fbxo10",0.0107952997140024,0.0109900283354842,0.0141671353627282,0.00362495360059391,0.0215829484198134
"Tomm5",0.79555370055637,1.36151603095744,1.01890866889337,0.880292831126049,1.023252909389
"Trmt10b",0.0464250767203977,0.0454584915207455,0.0487074958273912,0.0303637802261787,0.102926229932267
"Exosc3",0.222977430631236,0.458010197492486,0.243423416676398,0.276286093843795,0.342295107452818
"Dcaf10",0.149547321505099,0.123440242172043,0.0768962862054012,0.151253796008204,0.103695990546609
"Slc25a51",0.238839507795025,0.277269539470094,0.271074556760922,0.350170241781202,0.192640857546319
"Shb",0.0762172515058443,0.070261033082295,0.0742221590223263,0.090685533627316,0.103646686026027
"Aldh1b1",0.0470731360895367,0.0868531237352825,0.129004192017669,0.103085602922862,0.0508055013328833
"Stra6l",0.0134058898966091,0.00664167740699826,0.00954302280973312,0,0.0119930661645
"Ccdc180",0.0405001909699198,0.0479480006900501,0.055239719912078,0.0646259996645541,0.0256560118787221
"Tdrd7",0.18211255624463,0.13029759279193,0.0776705154288264,0.275240347777784,0.126269744471895
"Tmod1",0.0678196234310176,0.0256669363590971,0.175694483072683,0.0254672913280343,0.0692973519995624
"Tstd2",0.123256351163858,0.138785071335177,0.168073769689993,0.121614487608228,0.104841543003708
"Ncbp1",0.112269629530599,0.127810651898172,0.172347133350158,0.128981659305208,0.134428209138656
"Xpa",0.305753674942273,0.266670397031732,0.188209855623555,0.211829208022518,0.406059259434439
"Trmo",0.0426182452966998,0.0470477007327322,0.0254207425789471,0.0370469346930697,0.0440411397441887
"Anp32b",2.6076964827077,2.54964687985318,1.7226402327518,1.613233144751,3.008114813598
"Nans",0.389480943223046,0.666115486620885,0.64897067876905,0.570241720421817,0.412874041977598
"Trim14",0.106111884641867,0.0366164656694842,0.0558368192087327,0.099835145543962,0.0832327242667442
"Coro2a",0.449529639806417,0.26281941441798,0.469443559935114,0.200770748008632,0.23599886201746
"Tbc1d2",0.0187713628830585,0.0065068542591868,0.00757183538590092,0.0176267765348544,0.00410174044905857
"Anks6",0.0139413182008022,0.00877048078653607,0.00442489142980918,0.0158716257960608,0.0282287444037166
"Galnt12",0.140613670311624,0.169175390856715,0.189052683162088,0.252688484428767,0.137582747790303
"Col15a1",0.0738686081167124,0.0414404726876506,0.0022980916669257,0.0435611112224309,0.071069788290227
"Tgfbr1",2.21774037743812,1.55031286263821,2.52290139469248,3.86940193506448,1.74984090541293
"Alg2",0.0226547347830054,0.0697211042914616,0.0792577952803546,0.087592632074276,0.0310680276365217
"Sec61b",3.46959374648794,6.64625638754651,4.43807441605316,3.36688067052902,4.47876728752841
"Nr4a3",0.386793662284347,0.108256455057431,0.174230661341882,0.110226170117337,0.110181536992326
"Stx17",0.262736458357783,0.114888103781918,0.144846864770249,0.168655676399207,0.220064414394291
"Erp44",0.533805377367165,0.940110755020137,1.016692497914,1.02599545875189,0.624478047727738
"Invs",0.0698847150177608,0.0612562075187353,0.062178647054235,0.149337733638779,0.04968059219813
"Tex10",0.322399748215353,0.0948890371654069,0.135526410348893,0.110927493582133,0.22623583862883
"Tmeff1",0.00328752449909567,0.0106155705629379,0.0050482486149225,0.0163213952903111,0.00375919721549555
"Mrpl50",0.217486539328554,0.291039720389468,0.21632956691639,0.199557114731418,0.248906997400335
"Zfp189",0.0146687047333384,0.0132591975250571,0.0107687822889988,0.0209794665996169,0.0331594060371009
"Rnf20",0.431101752696156,0.201615650844521,0.186208783425726,0.260747728051136,0.386438761257633
"Smc2",0.204687976134644,0.169817586959364,0.294013854630654,0.155265214056646,0.227141673701109
"Nipsnap3b",0.373205410672195,0.59895461539929,0.292200018362666,0.338297212169042,0.333073550434436
"Abca1",1.14124955503189,0.376021806717985,0.651514323975246,1.09921705764186,1.04966157820735
"Slc44a1",0.390604240213782,0.25506884681078,0.362989029015266,0.250487148938349,0.274693836582428
"Fsd1l",0.00321099992653645,0.0081797808132362,0.00252817205323218,0.00759970817120623,0.00301088933656291
"Fktn",0.065416940000823,0.0794044438875395,0.0501804637998368,0.0385094705730338,0.0559618798481067
"Tmem38b",0.0591731241007558,0.13825456417614,0.173756563872624,0.15687422401474,0.0683792604393684
"Ddi2",0.876143310846513,0.548889496880264,0.752917679598638,0.767291055329798,0.680589124550422
"Dnajc16",0.125572374736684,0.0624718288546475,0.193921175291285,0.155899120396425,0.0647916997482247
"Casp9",0.127848127305384,0.10433995985971,0.115950116133154,0.170431364288348,0.0843762394883496
"Efhd2",3.93971911874382,4.34966284154048,3.67321095967617,3.44116810529023,3.41031945091934
"Fhad1",0.00960986969809447,0.0119143405478978,0.0554203375706874,0.0225107969286117,0.0205487440888844
"Plekhn1",0.0752271365756144,0.00682974837925114,0.0033150277500973,0.0550067963715489,0.0246972710802652
"Klhl17",0.00868955523116368,0.00896399645966405,0,0.0126191193095278,0.00743460584959178
"Tnfsf15",0.0103576317400563,0.00832674187351918,0.00719469491975397,0,0.00806705775816989
"E130309D02Rik",0.109494841605928,0.196514484352718,0.218460651227907,0.102324631588913,0.106917029530051
"Cds1",0.0875959238230701,0.0466242178461941,0.066511210863779,0.141135690055113,0.084394876145048
"Pptc7",0.263008066209949,0.150425919084107,0.136100465308174,0.179576374791652,0.169415711583351
"Cdk6",0.963816238304592,0.571313165209097,0.846045501945088,0.854858282206132,0.761306649325342
"Fam133b",0.527936358726994,0.38421093260454,0.427542936351016,0.613315042412955,0.360858678623943
"Pisd",0.577257026359176,0.463977778426449,0.611015421470783,0.682998420308375,0.453397911686855
